1626259163.000000, IBI
28.093750,1.140625
34.875000,1.265625
36.031250,1.156250
37.312500,1.281250
38.593750,1.281250
56.421875,1.046875
57.468750,1.046875
58.593750,1.125000
59.656250,1.062500
67.390625,1.015625
68.562500,1.171875
69.718750,1.156250
70.718750,1.000000
78.046875,0.968750
85.421875,0.937500
86.390625,0.968750
87.406250,1.015625
88.484375,1.078125
89.437500,0.953125
90.484375,1.046875
91.656250,1.171875
92.843750,1.187500
93.843750,1.000000
94.921875,1.078125
96.109375,1.187500
110.406250,0.953125
111.390625,0.984375
112.593750,1.203125
113.671875,1.078125
114.812500,1.140625
116.109375,1.296875
117.484375,1.375000
118.562500,1.078125
119.734375,1.171875
120.921875,1.187500
130.031250,0.953125
131.000000,0.968750
132.125000,1.125000
133.125000,1.000000
134.109375,0.984375
135.312500,1.203125
136.531250,1.218750
137.593750,1.062500
138.687500,1.093750
139.953125,1.265625
141.171875,1.218750
142.312500,1.140625
143.328125,1.015625
144.437500,1.109375
145.625000,1.187500
146.796875,1.171875
147.921875,1.125000
148.859375,0.937500
149.765625,0.906250
150.921875,1.156250
152.171875,1.250000
153.390625,1.218750
154.453125,1.062500
155.437500,0.984375
156.515625,1.078125
157.687500,1.171875
158.828125,1.140625
159.890625,1.062500
161.015625,1.125000
162.171875,1.156250
163.203125,1.031250
164.359375,1.156250
165.531250,1.171875
166.812500,1.281250
167.875000,1.062500
169.031250,1.156250
170.171875,1.140625
171.296875,1.125000
172.593750,1.296875
173.828125,1.234375
175.171875,1.343750
176.515625,1.343750
177.703125,1.187500
185.937500,1.218750
187.171875,1.234375
188.343750,1.171875
189.296875,0.953125
190.265625,0.968750
191.421875,1.156250
192.562500,1.140625
193.468750,0.906250
194.328125,0.859375
195.296875,0.968750
204.406250,0.921875
205.343750,0.937500
206.296875,0.953125
207.265625,0.968750
208.140625,0.875000
219.343750,0.812500
220.078125,0.734375
220.812500,0.734375
221.578125,0.765625
222.437500,0.859375
223.406250,0.968750
224.296875,0.890625
225.156250,0.859375
226.109375,0.953125
227.234375,1.125000
228.296875,1.062500
229.250000,0.953125
230.218750,0.968750
231.296875,1.078125
232.343750,1.046875
233.281250,0.937500
234.265625,0.984375
235.406250,1.140625
236.562500,1.156250
237.578125,1.015625
238.671875,1.093750
239.828125,1.156250
240.906250,1.078125
241.875000,0.968750
243.187500,1.312500
244.343750,1.156250
245.406250,1.062500
246.609375,1.203125
247.812500,1.203125
248.828125,1.015625
249.968750,1.140625
251.125000,1.156250
252.140625,1.015625
253.140625,1.000000
254.171875,1.031250
255.265625,1.093750
256.265625,1.000000
257.359375,1.093750
258.562500,1.203125
259.656250,1.093750
260.750000,1.093750
261.890625,1.140625
262.937500,1.046875
263.859375,0.921875
264.890625,1.031250
266.000000,1.109375
266.921875,0.921875
267.812500,0.890625
268.828125,1.015625
274.421875,1.062500
275.296875,0.875000
276.093750,0.796875
276.937500,0.843750
283.093750,1.203125
284.203125,1.109375
285.218750,1.015625
286.125000,0.906250
299.328125,0.859375
300.140625,0.812500
330.125000,0.843750
340.062500,0.718750
345.546875,0.937500
346.468750,0.921875
347.265625,0.796875
348.062500,0.796875
348.843750,0.781250
349.640625,0.796875
350.328125,0.687500
351.187500,0.859375
352.000000,0.812500
352.984375,0.984375
354.031250,1.046875
355.031250,1.000000
355.859375,0.828125
356.703125,0.843750
357.687500,0.984375
358.562500,0.875000
373.421875,0.781250
374.250000,0.828125
375.171875,0.921875
376.234375,1.062500
377.265625,1.031250
378.218750,0.953125
379.187500,0.968750
380.359375,1.171875
381.546875,1.187500
382.562500,1.015625
383.609375,1.046875
384.812500,1.203125
385.984375,1.171875
387.062500,1.078125
388.140625,1.078125
389.296875,1.156250
390.312500,1.015625
391.484375,1.171875
392.656250,1.171875
393.687500,1.031250
394.718750,1.031250
395.984375,1.265625
397.109375,1.125000
398.156250,1.046875
399.421875,1.265625
400.640625,1.218750
401.703125,1.062500
402.921875,1.218750
404.125000,1.203125
405.156250,1.031250
406.296875,1.140625
407.437500,1.140625
408.515625,1.078125
409.453125,0.937500
410.484375,1.031250
411.593750,1.109375
412.687500,1.093750
413.609375,0.921875
414.578125,0.968750
415.734375,1.156250
416.906250,1.171875
417.906250,1.000000
418.890625,0.984375
419.984375,1.093750
421.140625,1.156250
422.234375,1.093750
423.531250,1.296875
424.812500,1.281250
425.890625,1.078125
426.937500,1.046875
428.046875,1.109375
429.140625,1.093750
430.109375,0.968750
431.156250,1.046875
432.296875,1.140625
433.421875,1.125000
434.390625,0.968750
435.468750,1.078125
436.671875,1.203125
437.796875,1.125000
438.843750,1.046875
440.015625,1.171875
441.218750,1.203125
442.250000,1.031250
443.234375,0.984375
444.265625,1.031250
445.375000,1.109375
446.390625,1.015625
447.562500,1.171875
448.812500,1.250000
449.843750,1.031250
450.875000,1.031250
451.890625,1.015625
452.843750,0.953125
453.640625,0.796875
454.453125,0.812500
455.468750,1.015625
456.531250,1.062500
457.593750,1.062500
458.578125,0.984375
459.515625,0.937500
460.390625,0.875000
461.171875,0.781250
461.921875,0.750000
462.687500,0.765625
463.515625,0.828125
464.484375,0.968750
465.453125,0.968750
466.437500,0.984375
467.546875,1.109375
468.703125,1.156250
469.828125,1.125000
470.875000,1.046875
471.937500,1.062500
473.031250,1.093750
474.078125,1.046875
475.000000,0.921875
475.890625,0.890625
476.796875,0.906250
477.765625,0.968750
478.843750,1.078125
484.437500,0.984375
485.390625,0.953125
486.156250,0.765625
486.906250,0.750000
487.687500,0.781250
488.562500,0.875000
493.796875,1.000000
494.781250,0.984375
495.609375,0.828125
496.437500,0.828125
497.375000,0.937500
502.296875,0.843750
503.140625,0.843750
503.906250,0.765625
504.687500,0.781250
505.468750,0.781250
506.250000,0.781250
507.031250,0.781250
507.812500,0.781250
508.562500,0.750000
509.328125,0.765625
510.140625,0.812500
511.015625,0.875000
512.000000,0.984375
512.968750,0.968750
514.015625,1.046875
515.156250,1.140625
516.250000,1.093750
517.265625,1.015625
518.437500,1.171875
519.640625,1.203125
520.671875,1.031250
521.812500,1.140625
531.468750,1.187500
532.562500,1.093750
533.656250,1.093750
534.578125,0.921875
542.796875,1.250000
543.968750,1.171875
545.046875,1.078125
546.234375,1.187500
547.390625,1.156250
548.562500,1.171875
549.750000,1.187500
550.796875,1.046875
551.859375,1.062500
553.140625,1.281250
554.406250,1.265625
555.531250,1.125000
556.562500,1.031250
557.828125,1.265625
559.062500,1.234375
560.218750,1.156250
561.625000,1.406250
563.000000,1.375000
564.156250,1.156250
565.156250,1.000000
566.312500,1.156250
567.546875,1.234375
568.625000,1.078125
569.859375,1.234375
579.203125,1.343750
580.406250,1.203125
581.656250,1.250000
582.843750,1.187500
584.000000,1.156250
601.703125,1.171875
602.750000,1.046875
603.968750,1.218750
605.140625,1.171875
606.250000,1.109375
615.343750,1.078125
624.375000,1.171875
625.515625,1.140625
626.578125,1.062500
627.718750,1.140625
628.843750,1.125000
645.031250,1.015625
646.171875,1.140625
647.296875,1.125000
648.609375,1.312500
649.812500,1.203125
650.921875,1.109375
659.765625,0.875000
660.718750,0.953125
661.875000,1.156250
662.906250,1.031250
663.968750,1.062500
664.984375,1.015625
665.921875,0.937500
666.875000,0.953125
667.859375,0.984375
668.781250,0.921875
669.593750,0.812500
670.406250,0.812500
671.250000,0.843750
672.046875,0.796875
672.890625,0.843750
673.812500,0.921875
674.765625,0.953125
675.578125,0.812500
676.390625,0.812500
677.234375,0.843750
678.046875,0.812500
678.890625,0.843750
679.812500,0.921875
680.734375,0.921875
681.656250,0.921875
682.578125,0.921875
683.390625,0.812500
684.234375,0.843750
685.203125,0.968750
686.125000,0.921875
687.156250,1.031250
694.203125,1.171875
695.312500,1.109375
696.328125,1.015625
697.218750,0.890625
698.125000,0.906250
699.062500,0.937500
699.953125,0.890625
700.984375,1.031250
702.031250,1.046875
702.906250,0.875000
703.765625,0.859375
704.671875,0.906250
705.656250,0.984375
706.671875,1.015625
707.718750,1.046875
711.671875,0.796875
712.546875,0.875000
713.578125,1.031250
714.625000,1.046875
715.578125,0.953125
716.421875,0.843750
717.296875,0.875000
718.218750,0.921875
719.015625,0.796875
719.750000,0.734375
720.484375,0.734375
721.328125,0.843750
722.265625,0.937500
723.140625,0.875000
724.015625,0.875000
725.000000,0.984375
725.906250,0.906250
726.890625,0.984375
727.921875,1.031250
728.906250,0.984375
729.812500,0.906250
730.656250,0.843750
731.593750,0.937500
732.609375,1.015625
733.640625,1.031250
734.640625,1.000000
740.515625,1.015625
741.453125,0.937500
742.437500,0.984375
743.562500,1.125000
744.531250,0.968750
745.593750,1.062500
746.828125,1.234375
748.046875,1.218750
749.156250,1.109375
750.359375,1.203125
751.515625,1.156250
752.625000,1.109375
753.781250,1.156250
754.812500,1.031250
755.875000,1.062500
757.109375,1.234375
758.109375,1.000000
759.218750,1.109375
760.437500,1.218750
761.453125,1.015625
762.484375,1.031250
763.609375,1.125000
764.593750,0.984375
765.531250,0.937500
766.578125,1.046875
767.828125,1.250000
768.984375,1.156250
770.265625,1.281250
771.390625,1.125000
772.531250,1.140625
773.750000,1.218750
774.843750,1.093750
776.015625,1.171875
777.265625,1.250000
778.343750,1.078125
779.500000,1.156250
780.750000,1.250000
781.781250,1.031250
782.812500,1.031250
784.078125,1.265625
785.343750,1.265625
786.453125,1.109375
787.453125,1.000000
788.703125,1.250000
789.937500,1.234375
790.984375,1.046875
792.125000,1.140625
793.296875,1.171875
794.281250,0.984375
795.390625,1.109375
803.390625,1.171875
804.593750,1.203125
805.578125,0.984375
806.562500,0.984375
